GEOID,NAME,county,pct_rent_occ,pct_own_occ
25005653304,"Census Tract 6533.04, Bristol County, Massachusetts",Bristol,11.244377811094452,88.75562218890555
25005654100,"Census Tract 6541, Bristol County, Massachusetts",Bristol,11.8202416918429,88.17975830815709
25005654200,"Census Tract 6542, Bristol County, Massachusetts",Bristol,15.453915453915453,84.54608454608454
25005655100,"Census Tract 6551, Bristol County, Massachusetts",Bristol,11.235955056179774,88.76404494382022
25005655200,"Census Tract 6552, Bristol County, Massachusetts",Bristol,39.49723050703025,60.50276949296974
25005655300,"Census Tract 6553, Bristol County, Massachusetts",Bristol,36.9283276450512,63.0716723549488
25005655400,"Census Tract 6554, Bristol County, Massachusetts",Bristol,10.207823960880196,89.79217603911981
25005985500,"Census Tract 9855, Bristol County, Massachusetts",Bristol,0,100
25005985600,"Census Tract 9856, Bristol County, Massachusetts",Bristol,29.825889477668433,70.17411052233157
25007200100,"Census Tract 2001, Dukes County, Massachusetts",Dukes,38.45338983050847,61.54661016949152
25007200200,"Census Tract 2002, Dukes County, Massachusetts",Dukes,27.746319365798417,72.25368063420159
25007200300,"Census Tract 2003, Dukes County, Massachusetts",Dukes,26.48108493932905,73.51891506067095
25007200400,"Census Tract 2004, Dukes County, Massachusetts",Dukes,13.001145475372281,86.99885452462772
25009201100,"Census Tract 2011, Essex County, Massachusetts",Essex,16.865315852205008,83.13468414779499
25009202101,"Census Tract 2021.01, Essex County, Massachusetts",Essex,30.324074074074076,69.67592592592592
25009202103,"Census Tract 2021.03, Essex County, Massachusetts",Essex,21.305841924398624,78.69415807560138
25009202104,"Census Tract 2021.04, Essex County, Massachusetts",Essex,41.3265306122449,58.673469387755105
25009202200,"Census Tract 2022, Essex County, Massachusetts",Essex,13.156770610850064,86.84322938914994
25009203100,"Census Tract 2031, Essex County, Massachusetts",Essex,9.087221095334685,90.91277890466532
25009203200,"Census Tract 2032, Essex County, Massachusetts",Essex,16.175653140633685,83.82434685936632
25009203301,"Census Tract 2033.01, Essex County, Massachusetts",Essex,20.823798627002287,79.17620137299771
25009203302,"Census Tract 2033.02, Essex County, Massachusetts",Essex,31.216674745516237,68.78332525448376
25009204101,"Census Tract 2041.01, Essex County, Massachusetts",Essex,44.4954128440367,55.5045871559633
