rent,bedrooms,neighborhood
4500,2,Dorchester
3500,3,Dorchester
2950,3,Dorchester
5200,4,Dorchester
3090,1,South Boston Waterfront
5080,2,South Boston Waterfront
3055,0,South Boston Waterfront
4575,2,South Boston Waterfront
3980,1,South Boston Waterfront
5592,1,South Boston Waterfront
4415,2,South Boston Waterfront
3640,1,South Boston Waterfront
5354,1,South Boston Waterfront
4405,2,South Boston Waterfront
5051,1,South Boston Waterfront
3120,1,South Boston Waterfront
5580,1,South Boston Waterfront
4680,1,South Boston Waterfront
2800,0,South Boston Waterfront
4500,0,South Boston Waterfront
6108,2,South Boston Waterfront
2977,0,South Boston Waterfront
3007,0,South Boston Waterfront
3423,0,South Boston Waterfront
2979,0,South Boston Waterfront
4091,1,South Boston Waterfront
3669,1,South Boston Waterfront
3099,0,South Boston Waterfront
3790,1,South Boston Waterfront
4500,1,South Boston Waterfront
4140,1,South Boston Waterfront
4531,1,South Boston Waterfront
3850,1,South Boston Waterfront
3180,1,South Boston Waterfront
2898,0,South Boston Waterfront
2375,0,South Boston Waterfront
3844,2,South Boston Waterfront
3234,1,South Boston Waterfront
4750,2,South Boston Waterfront
2857,0,South Boston Waterfront
4570,1,South Boston Waterfront
3910,1,South Boston Waterfront
3454,1,South Boston Waterfront
4713,2,South Boston Waterfront
5340,1,South Boston Waterfront
5730,1,South Boston Waterfront
5700,1,South Boston Waterfront
6690,1,South Boston Waterfront
5430,1,South Boston Waterfront
5190,1,South Boston Waterfront
4200,1,South Boston Waterfront
6660,1,South Boston Waterfront
3554,1,South Boston Waterfront
7975,3,South Boston Waterfront
5275,2,South Boston Waterfront
3529,0,South Boston Waterfront
4830,1,South Boston Waterfront
6300,1,South Boston Waterfront
4380,1,South Boston Waterfront
6660,1,South Boston Waterfront
3818,1,South Boston Waterfront
3455,1,South Boston Waterfront
4374,1,South Boston Waterfront
3620,1,South Boston Waterfront
6701,2,South Boston Waterfront
3182,0,South Boston Waterfront
6569,2,South Boston Waterfront
4306,1,South Boston Waterfront
4700,1,South Boston Waterfront
4934,2,South Boston Waterfront
3899,1,South Boston Waterfront
4844,2,South Boston Waterfront
4232,1,South Boston Waterfront
3832,1,South Boston Waterfront
6660,1,South Boston Waterfront
7170,1,South Boston Waterfront
7170,1,South Boston Waterfront
6660,1,South Boston Waterfront
6660,1,South Boston Waterfront
6660,1,South Boston Waterfront
3660,0,South Boston Waterfront
3977,1,South Boston Waterfront
3520,0,South Boston Waterfront
4118,1,South Boston Waterfront
4275,1,South Boston Waterfront
4750,1,South Boston Waterfront
5729,2,South Boston Waterfront
6089,2,South Boston Waterfront
3990,0,South Boston Waterfront
14000,2,South Boston Waterfront
4450,1,South Boston Waterfront
5825,2,South Boston Waterfront
2921,0,South Boston Waterfront
4335,2,South Boston Waterfront
4399,1,South Boston Waterfront
5000,1,South Boston Waterfront
4566,1,South Boston Waterfront
3983,1,South Boston Waterfront
3320,1,South Boston Waterfront
5999,2,South Boston Waterfront
3945,1,South Boston Waterfront
3661,1,South Boston Waterfront
3133,1,South Boston Waterfront
2830,0,South Boston Waterfront
4011,1,South Boston Waterfront
4176,2,South Boston Waterfront
4706,2,South Boston Waterfront
3418,1,South Boston Waterfront
4681,2,South Boston Waterfront
3664,1,South Boston Waterfront
4631,2,South Boston Waterfront
4976,2,South Boston Waterfront
4916,2,South Boston Waterfront
4726,2,South Boston Waterfront
3600,3,South Boston
3950,2,South Boston
2750,2,South Boston
5400,4,South Boston
5300,4,South Boston
5410,4,South Boston
5500,4,South Boston
9000,6,South Boston
3000,1,South Boston
4500,4,South Boston
5250,4,South Boston
5220,2,South Boston
4095,2,South Boston
3800,3,South Boston
3380,1,South Boston
3800,4,South Boston
4000,3,South Boston
3850,2,South Boston
3750,4,South Boston
5420,4,South Boston
2850,2,South Boston
3600,3,South Boston
2850,2,South Boston
3700,2,South Boston
3120,1,South Boston
2850,2,South Boston
1850,0,South Boston
3120,1,South Boston
3120,1,South Boston
3120,1,South Boston
4100,3,South Boston
3000,3,South Boston
2850,2,South Boston
3600,3,South Boston
3600,3,South Boston
3800,3,South Boston
5600,5,South Boston
4600,4,South Boston
3200,3,South Boston
2700,2,South Boston
3600,3,South Boston
3600,3,South Boston
3600,3,South Boston
3120,1,South Boston
2700,2,South Boston
1900,1,South Boston
2950,2,South Boston
2700,0,South Boston
3300,2,South Boston
1259,1,South Boston
3580,1,South Boston
11430,2,South Boston
5400,2,South Boston
7087,2,South Boston
3170,0,South Boston
3000,2,South Boston
3000,2,South Boston
4500,0,South Boston
4000,2,South Boston
4500,0,South Boston
3360,0,South Boston
4590,0,South Boston
4560,0,South Boston
5460,1,South Boston
4290,1,South Boston
5730,3,South Boston
3000,2,South Boston
3300,3,South Boston
3000,2,South Boston
3200,2,South Boston
5730,1,South Boston
6340,3,South Boston
6340,3,South Boston
2775,1,South Boston
3610,1,South Boston
2700,2,South Boston
3300,3,South Boston
2400,1,South Boston
7260,1,South Boston
3900,2,South Boston
3900,2,South Boston
4170,1,South Boston
4050,2,South Boston
3520,1,South Boston
14130,4,South Boston
4200,4,South Boston
3690,1,South Boston
4900,3,South Boston
15570,2,South Boston
4800,3,South Boston
3000,1,South Boston
3075,2,South Boston
3200,2,South Boston
8000,4,South Boston
3200,2,South Boston
2600,2,South Boston
4895,3,South Boston
2850,2,South Boston
4000,3,South Boston
2950,2,South Boston
3495,2,South Boston
3300,2,South Boston
4000,3,South Boston
3900,3,South Boston
4000,3,South Boston
2200,1,South Boston
3900,3,South Boston
3200,2,South Boston
3800,2,South Boston
1450,5,South Boston
4000,2,South Boston
2735,0,South Boston
3800,1,South Boston
4040,1,South Boston
3940,1,South Boston
3940,1,South Boston
4950,3,South Boston
1082,1,South Boston
2860,1,South Boston
3500,1,South Boston
4250,2,South Boston
2800,1,South Boston
4200,3,South Boston
2800,1,South Boston
2390,0,South Boston
6500,3,South Boston
2900,1,South Boston
6600,4,South Boston
3600,2,South Boston
2750,1,South Boston
4020,1,South Boston
4980,1,South Boston
3840,1,South Boston
4920,1,South Boston
4410,1,South Boston
3600,2,South Boston
5760,2,South Boston
4230,1,South Boston
4950,3,South Boston
2550,1,South Boston
2800,1,South Boston
4100,2,South Boston
5100,3,South Boston
2800,1,South Boston
3600,2,South Boston
3360,1,South Boston
4235,1,South Boston
4200,2,South Boston
8000,5,South Boston
5950,4,South Boston
5200,4,South Boston
3400,3,South Boston
3495,2,South Boston
4900,3,South Boston
2670,0,South Boston
4950,1,South Boston
4560,1,South Boston
4650,1,South Boston
4140,1,South Boston
7650,4,South Boston
4950,3,South Boston
3650,3,South Boston
3260,1,South Boston
4890,2,South Boston
4100,1,South Boston
3950,2,South Boston
3870,1,South Boston
5550,3,South Boston
3950,2,South Boston
3950,2,South Boston
3950,2,South Boston
7000,5,South Boston
3500,1,South Boston
4900,3,South Boston
4230,1,South Boston
4200,2,South Boston
5010,1,South Boston
2200,0,South Boston
3350,2,South Boston
5600,4,South Boston
5000,3,South Boston
3950,2,South Boston
5950,4,South Boston
5950,4,South Boston
4200,3,South Boston
3600,2,South Boston
2095,0,South Boston
4100,4,South Boston
4000,2,South Boston
2900,1,South Boston
2900,1,South Boston
5000,2,South Boston
4890,1,South Boston
2600,0,South Boston
4100,2,South Boston
3950,2,South Boston
3000,3,South Boston
5300,4,South Boston
4500,3,South Boston
8000,5,South Boston
4500,3,South Boston
2600,2,South Boston
5220,1,South Boston
30000,3,South Boston
6000,5,South Boston
2300,1,South Boston
4200,3,South Boston
6360,4,South Boston
4200,3,South Boston
5100,4,South Boston
3075,2,South Boston
4800,3,South Boston
7000,5,South Boston
3595,2,South Boston
5000,4,South Boston
6000,4,South Boston
4100,3,South Boston
3700,3,South Boston
5000,3,South Boston
3150,1,South Boston
3650,2,South Boston
3630,2,South Boston
3900,3,South Boston
3600,4,South Boston
4200,3,South Boston
6200,4,South Boston
5250,3,South Boston
5200,3,South Boston
5000,3,South Boston
4260,2,South Boston
4140,1,South Boston
6500,5,South Boston
6500,4,South Boston
3900,2,South Boston
4200,3,South Boston
5100,2,South Boston
8500,3,South Boston
4100,3,South Boston
5300,4,South Boston
5000,2,South Boston
3600,2,South Boston
6500,4,South Boston
1600,1,South Boston
7000,5,South Boston
4500,2,South Boston
5800,5,South Boston
5750,4,South Boston
6750,5,South Boston
5400,4,South Boston
4000,3,South Boston
2600,1,South Boston
2300,0,South Boston
3200,2,South Boston
3200,2,South Boston
7000,5,South Boston
6000,4,South Boston
3400,2,South Boston
6000,4,South Boston
3300,2,South Boston
3400,2,South Boston
4000,3,South Boston
2450,1,South Boston
3200,2,South Boston
6250,5,South Boston
6000,5,South Boston
6000,5,South Boston
6250,5,South Boston
5600,4,South Boston
5600,4,South Boston
5200,4,Allston
2629,1,Allston
3200,2,Allston
4050,3,Allston
3450,3,Allston
3300,3,Allston
2750,2,Allston
2750,3,Allston
4100,2,Allston
5595,4,Allston
5595,4,Allston
5595,4,Allston
4100,2,Allston
5595,4,Allston
2300,1,Allston
4600,4,Allston
2495,1,Allston
3500,3,Allston
3500,3,Allston
2300,1,Allston
2400,1,Allston
5800,6,Allston
2000,0,Allston
2495,1,Allston
4400,4,Allston
3500,3,Allston
2495,0,Allston
4400,4,Allston
3500,3,Allston
3500,3,Allston
4400,4,Allston
3800,3,Allston
3900,2,Allston
2650,1,Allston
2150,1,Allston
2175,1,Allston
3395,3,Allston
1950,0,Allston
1950,0,Allston
1995,0,Allston
4200,4,Allston
4200,4,Allston
4200,4,Allston
3600,2,Allston
4395,4,Allston
4795,4,Allston
4795,4,Allston
3875,3,Allston
4795,4,Allston
3875,3,Allston
3995,3,Allston
4850,4,Allston
4395,4,Allston
4795,4,Allston
3800,3,Allston
4000,3,Allston
5800,5,Allston
6000,5,Allston
6000,5,Allston
4000,3,Allston
5800,6,Allston
4000,3,Allston
2025,0,Allston
4000,3,Allston
3395,3,Allston
3875,3,Allston
6000,5,Allston
6000,5,Allston
6000,5,Allston
6000,5,Allston
6000,5,Allston
4750,3,Allston
4000,3,Allston
2195,1,Allston
1995,0,Allston
1950,0,Allston
2675,2,Allston
2225,1,Allston
2175,1,Allston
2900,3,Allston
5600,6,Allston
3650,4,Allston
3650,4,Allston
4750,3,Allston
2175,1,Allston
3650,4,Allston
3100,3,Allston
2100,1,Allston
2050,1,Allston
2100,1,Allston
2100,1,Allston
2795,2,Allston
2000,0,Allston
3250,3,Allston
4000,3,Allston
3400,4,Allston
3250,3,Allston
3250,3,Allston
3150,3,Allston
3600,4,Allston
3600,4,Allston
3400,4,Allston
3400,4,Allston
2400,2,Allston
2500,2,Allston
2100,1,Allston
2100,1,Allston
3250,3,Allston
2225,1,Allston
2225,1,Allston
2100,1,Allston
2000,0,Allston
2000,0,Allston
2000,0,Allston
1950,0,Allston
2250,1,Allston
5195,3,Allston
5450,3,Allston
2700,0,Allston
4275,2,Allston
5450,3,Allston
2095,0,Allston
5450,3,Allston
4275,2,Allston
5395,3,Allston
4275,2,Allston
2595,1,Allston
5450,3,Allston
5450,3,Allston
5450,3,Allston
2195,1,Allston
2800,2,Allston
3100,3,Allston
2300,1,Allston
2700,2,Allston
3200,4,Allston
2000,1,Allston
5900,3,Allston
3100,3,Allston
1950,0,Allston
5500,5,Allston
5500,5,Allston
3200,3,Allston
6000,6,Allston
6000,6,Allston
2495,2,Allston
2025,1,Allston
1895,1,Allston
1825,0,Allston
6000,5,Allston
5200,4,Allston
2250,2,Allston
2695,1,Allston
3250,3,Allston
4200,2,Allston
2450,2,Allston
3200,2,Allston
2450,1,Allston
2300,1,Allston
2050,1,Allston
3495,3,Allston
3495,3,Allston
2350,0,Allston
3450,3,Allston
4300,2,Allston
3300,3,Allston
2300,0,Allston
4000,3,Allston
5700,4,Allston
5395,3,Allston
2995,3,Allston
5000,5,Allston
3300,3,Allston
3650,3,Allston
2000,0,Allston
5000,6,Allston
5000,6,Allston
3000,3,Allston
4950,5,Allston
4350,4,Allston
2650,3,Allston
2700,1,Allston
2050,0,Allston
3450,3,Allston
2300,2,Allston
3450,3,Allston
2650,3,Allston
2350,0,Allston
2300,1,Allston
2350,1,Allston
2700,2,Allston
2300,2,Allston
2350,2,Allston
2250,2,Allston
2500,2,Allston
2250,2,Allston
2250,2,Allston
2250,2,Allston
2100,1,Allston
2450,2,Allston
2475,2,Allston
2350,2,Allston
3400,3,Allston
2695,1,Allston
3590,2,Allston
3550,2,Allston
3620,2,Allston
3620,2,Allston
3570,2,Allston
3610,2,Allston
3495,3,Allston
3450,3,Allston
2300,1,Allston
3495,3,Allston
3450,3,Allston
5350,5,Allston
2350,2,Allston
4500,2,Allston
3750,1,Allston
3600,3,Allston
3600,3,Allston
3750,1,Allston
2450,2,Allston
3750,3,Allston
3900,3,Allston
2650,2,Allston
2150,0,Allston
3450,3,Allston
1950,0,Allston
2050,0,Allston
2200,1,Allston
2175,1,Allston
2175,1,Allston
2195,1,Allston
2275,1,Allston
2800,3,Allston
3350,3,Allston
2150,1,Allston
2100,1,Allston
2795,2,Allston
2695,2,Allston
2995,2,Allston
2300,2,Allston
2995,2,Allston
1995,0,Allston
2195,0,Allston
2300,2,Allston
2700,2,Allston
2100,1,Allston
2200,1,Allston
2100,1,Allston
3400,4,Allston
2100,1,Allston
2300,2,Allston
2400,1,Allston
2450,1,Allston
2800,2,Allston
2400,1,Allston
2995,2,Allston
2000,0,Allston
2200,1,Allston
1800,1,Allston
2000,0,Allston
2300,1,Allston
2000,0,Allston
2225,1,Allston
2800,2,Allston
2795,1,Allston
2450,1,Allston
2995,2,Allston
2550,1,Allston
2250,1,Allston
2495,1,Allston
2780,2,Allston
2495,1,Allston
2695,1,Allston
2900,2,Allston
2075,0,Allston
2075,0,Allston
2600,2,Allston
2600,2,Allston
2795,2,Allston
1900,0,Allston
2600,2,Allston
2450,1,Allston
2400,1,Allston
2450,1,Allston
2450,1,Allston
1900,0,Allston
2100,1,Allston
1900,0,Allston
3840,2,Allston
2075,1,Allston
2075,1,Allston
3840,2,Allston
2200,0,Allston
3840,2,Allston
2300,1,Allston
2450,2,Allston
2395,1,Allston
2450,1,Allston
3450,3,Allston
3395,3,Allston
3395,3,Allston
3450,3,Allston
2995,2,Allston
2395,1,Allston
5500,5,Allston
2800,2,Allston
4200,4,Allston
4000,4,Allston
5000,5,Allston
2400,1,Allston
2600,2,Allston
3600,4,Allston
3500,3,Allston
3800,3,Allston
5200,4,Allston
5200,4,Allston
5200,4,Allston
5200,4,Allston
4800,4,Allston
2350,1,Allston
3750,4,Allston
5700,5,Allston
5300,6,Allston
5100,6,Allston
5575,3,Allston
4395,2,Allston
3800,4,Allston
3700,4,Allston
5100,4,Allston
2875,2,Allston
5300,6,Allston
3800,4,Allston
5300,6,Allston
2275,1,Allston
5300,6,Allston
5250,3,Allston
3950,2,Allston
4395,2,Allston
2200,1,Allston
2875,2,Allston
2195,1,Allston
4395,2,Allston
5575,3,Allston
2700,3,Allston
3500,3,Allston
4800,4,Allston
3500,3,Allston
3500,3,Allston
5400,5,Allston
3500,3,Allston
4200,4,Allston
4200,4,Allston
4050,4,Allston
3500,3,Allston
5100,4,Allston
2750,2,Allston
6250,4,Allston
4200,4,Allston
4050,4,Allston
2700,3,Allston
4375,2,Allston
3100,3,Allston
3100,3,Allston
6250,4,Allston
3200,4,Allston
4200,4,Allston
4200,4,Allston
4200,4,Allston
5200,4,Allston
5100,4,Allston
5100,4,Allston
5200,4,Allston
5200,4,Allston
3100,3,Allston
2300,1,Allston
3600,4,Allston
4375,2,Allston
6250,4,Allston
3100,3,Allston
4375,2,Allston
4395,2,Allston
6250,4,Allston
5575,3,Allston
4375,2,Allston
4395,2,Allston
6250,4,Allston
5575,3,Allston
5500,5,Allston
4000,3,Allston
2200,0,Allston
2200,1,Allston
2800,2,Allston
2495,1,Allston
5500,5,Allston
2595,2,Allston
5525,3,Allston
2495,1,Allston
1952,0,Allston
3580,1,Allston
4070,1,Allston
5370,1,Allston
4710,1,Allston
3270,1,Allston
4260,0,Allston
2495,1,Allston
2150,1,Allston
2795,1,Allston
2395,1,Allston
4900,5,Allston
3400,4,Allston
3878,1,Allston
3821,1,Allston
3426,1,Allston
3406,1,Allston
4377,2,Allston
4165,2,Allston
4215,2,Allston
4076,2,Allston
4900,5,Allston
2495,1,Allston
2495,1,Allston
2495,1,Allston
3840,2,Allston
4400,4,Allston
2495,1,Allston
2495,1,Allston
2495,1,Allston
2495,1,Allston
2495,1,Allston
2495,1,Allston
2495,1,Allston
4100,4,Allston
4300,4,Allston
2195,1,Allston
2450,2,Allston
4750,4,Allston
4850,4,Allston
2050,1,Allston
3800,4,Allston
2400,2,Allston
2550,1,Allston
1950,1,Allston
5600,4,Allston
2650,2,Allston
4300,4,Allston
4500,4,Allston
5000,5,Allston
3300,3,Allston
4800,4,Allston
2300,1,Allston
4300,4,Allston
4300,4,Allston
4750,4,Allston
5500,4,Allston
4500,2,Allston
5600,4,Allston
2400,1,Allston
4700,5,Allston
2500,2,Allston
3500,3,Allston
3200,3,Allston
6000,4,Allston
3200,3,Allston
1300,1,Allston
2300,1,Allston
3100,3,Allston
2195,1,Allston
2295,1,Allston
2300,1,Allston
2700,2,Allston
3100,3,Allston
2295,1,Allston
2195,1,Allston
4300,4,Allston
4300,4,Allston
4300,4,Allston
4300,4,Allston
2600,2,Allston
4300,4,Allston
2800,2,Allston
2650,2,Allston
3595,4,Allston
2100,0,Allston
2650,2,Allston
6000,4,Allston
2550,1,Allston
1850,0,Allston
2550,2,Allston
4300,4,Allston
2800,2,Allston
4400,4,Allston
4700,5,Allston
2595,1,Allston
2175,1,Allston
2450,1,Allston
3900,4,Allston
4900,3,Allston
5400,5,Allston
3500,4,Allston
4400,4,Allston
4800,4,Allston
4500,4,Allston
4500,4,Allston
4000,4,Allston
5400,5,Allston
3100,3,Allston
2995,2,Allston
5200,5,Allston
4600,5,Allston
2895,1,Allston
3295,2,Allston
3195,2,Allston
2295,1,Allston
2695,2,Allston
3800,4,Allston
3500,3,Allston
3500,3,Allston
3500,3,Allston
2800,2,Allston
2800,2,Allston
4200,4,Allston
4400,4,Allston
2600,2,Allston
3500,3,Allston
2600,2,Allston
4300,3,Allston
3900,4,Allston
2600,2,Allston
2800,2,Allston
2600,2,Allston
5400,5,Allston
4000,4,Allston
4400,4,Allston
2700,2,Allston
4100,4,Allston
4100,4,Allston
4100,4,Allston
3495,2,Allston
4300,4,Allston
4300,4,Allston
2595,1,Allston
4100,4,Allston
3300,1,Allston
4750,5,Allston
2700,1,Allston
2800,3,Allston
4300,4,Allston
2595,1,Allston
4750,5,Allston
3200,3,Allston
5200,4,Allston
5500,5,Allston
5200,4,Allston
5500,5,Allston
4750,5,Allston
2050,0,Allston
4500,4,Allston
2750,2,Allston
3100,3,Allston
2500,2,Allston
2200,0,Allston
2700,2,Allston
2200,1,Allston
2900,2,Allston
3500,3,Allston
2495,2,Allston
2895,1,Allston
2350,1,Allston
2350,1,Allston
4795,4,Allston
3475,3,Allston
2350,2,Allston
3575,4,Allston
2800,3,Allston
2600,2,Allston
3800,4,Allston
3800,4,Allston
3671,2,Allston
3200,2,Allston
3950,2,Allston
4800,6,Allston
4800,6,Allston
2250,2,Allston
16980,3,Allston
2700,2,Allston
4400,2,Allston
5600,4,Allston
3300,3,Allston
2500,2,Allston
4950,2,Allston
3300,3,Allston
3300,3,Allston
3100,3,Allston
4300,2,Allston
3800,2,Allston
6500,5,Allston
3065,0,Allston
3045,1,Allston
3900,2,Allston
3850,2,Allston
2100,1,Allston
2100,1,Allston
2300,2,Allston
2350,2,Allston
7750,6,Allston
2100,1,Allston
4595,4,Allston
4500,4,Allston
1795,0,Allston
2100,1,Allston
5000,4,Allston
4100,3,Allston
2400,1,Allston
3300,1,Allston
2495,2,Allston
5000,4,Allston
2550,1,Allston
2300,2,Allston
2900,3,Allston
2400,1,Allston
2900,3,Allston
1750,0,Allston
6300,6,Allston
1995,0,Allston
1995,1,Allston
1975,1,Allston
4100,4,Allston
2400,1,Allston
3300,3,Allston
2900,2,Allston
3500,4,Allston
4000,4,Allston
3900,4,Allston
1775,0,Allston
4100,4,Allston
5400,5,Allston
3995,4,Allston
2600,1,Allston
2300,1,Allston
3800,5,Allston
1950,1,Allston
2300,1,Allston
1950,1,Allston
2895,2,Allston
2800,2,Allston
4150,4,Allston
3800,4,Allston
4150,4,Allston
2400,1,Allston
2250,2,Allston
1795,0,Allston
3050,3,Allston
4300,4,Allston
2800,2,Allston
1795,0,Allston
4400,4,Allston
1795,0,Allston
5350,3,Allston
2800,2,Allston
5400,5,Allston
3050,3,Allston
5400,3,Allston
2025,1,Allston
1972,1,Allston
1950,1,Allston
2050,1,Allston
3050,3,Allston
4100,4,Allston
3600,4,Allston
3100,4,Allston
1995,1,Allston
2500,1,Allston
2450,3,Allston
2195,1,Allston
3600,3,Allston
5400,3,Allston
3600,3,Allston
2895,2,Allston
2700,2,Allston
2500,2,Allston
3600,3,Allston
2700,2,Allston
3100,4,Allston
5400,3,Allston
5400,3,Allston
1650,0,Allston
1975,1,Allston
2695,1,Allston
2700,2,Allston
2876,0,Allston
3605,3,Allston
3400,3,Allston
2600,3,Allston
4200,4,Allston
6195,4,Allston
3600,4,Allston
4575,4,Allston
4200,3,Allston
3000,3,Allston
6000,6,Allston
4400,4,Allston
3250,2,Allston
4600,2,Allston
4400,4,Allston
4000,3,Allston
4000,3,Allston
6550,5,Allston
2375,0,Allston
6300,6,Allston
5900,5,Allston
4200,3,Allston
6600,6,Allston
2650,1,Allston
2400,2,Allston
3200,2,Allston
2650,1,Allston
4200,3,Allston
3800,4,Allston
2400,1,Allston
2400,1,Allston
2400,1,Allston
4075,3,Allston
1950,1,Allston
1950,1,Allston
1950,1,Allston
2050,1,Allston
2100,1,Allston
4500,4,Allston
2400,1,Allston
1975,1,Allston
1875,1,Allston
2375,0,Allston
2350,1,Allston
2350,1,Allston
2450,1,Allston
2475,1,Allston
2400,1,Allston
2050,2,Allston
3250,2,Allston
4075,3,Allston
4200,3,Allston
2400,4,Allston
3300,4,Allston
5500,5,Allston
5000,5,Allston
2050,2,Allston
3250,2,Allston
2350,1,Allston
2350,1,Allston
4075,3,Allston
2450,1,Allston
3250,2,Allston
4075,3,Allston
2075,1,Allston
7125,5,Allston
4200,3,Allston
9800,8,Allston
4680,4,Allston
4680,4,Allston
4680,4,Allston
4680,4,Allston
2420,1,Allston
2690,2,Allston
4640,4,Allston
4680,4,Allston
5900,5,Allston
2650,1,Allston
4680,4,Allston
3200,2,Allston
2420,1,Allston
4680,4,Allston
4640,4,Allston
2690,2,Allston
4200,3,Allston
4680,4,Allston
4680,4,Allston
4680,4,Allston
2420,1,Allston
2690,2,Allston
2400,4,Allston
1975,1,Allston
5000,5,Allston
3650,2,Allston
3600,2,Allston
2700,3,Allston
3600,4,Allston
3450,3,Allston
3600,3,Allston
3500,3,Allston
9690,1,Allston
4600,3,Allston
15330,1,Allston
15480,3,Allston
10000,8,Allston
20970,3,Allston
26520,4,Allston
3500,4,Allston
9000,8,Allston
3300,3,Allston
3800,5,Allston
9000,8,Allston
2750,2,Allston
2700,2,Allston
4800,3,Allston
3900,4,Allston
5000,4,Allston
5400,4,Allston
5000,4,Allston
5000,4,Allston
5000,4,Allston
5000,4,Allston
5000,4,Allston
3600,2,Allston
2700,3,Allston
3850,2,Allston
5600,4,Allston
2500,3,Allston
2950,2,Allston
2950,3,Allston
2950,2,Allston
3850,2,Allston
3600,2,Allston
6000,4,Allston
6200,4,Allston
6200,4,Allston
4195,2,Allston
3500,3,Allston
2950,3,Allston
3300,3,Allston
2425,2,Allston
6000,5,Allston
3300,3,Allston
2425,2,Allston
3800,2,Allston
2295,1,Allston
4700,4,Allston
2150,1,Allston
2250,1,Allston
2150,1,Allston
2700,1,Allston
4500,4,Allston
5000,4,Allston
3500,3,Allston
3500,3,Allston
2800,2,Allston
2900,2,Allston
3600,3,Allston
3100,2,Allston
4800,4,Allston
3300,3,Allston
4700,4,Allston
5600,4,Allston
3400,2,Allston
2600,2,Allston
2500,1,Allston
2700,2,Allston
3500,3,Allston
5500,5,Allston
3600,2,Allston
5200,4,Allston
5500,5,Allston
5200,4,Allston
4800,4,Allston
6200,4,Allston
3150,2,Allston
2275,0,Allston
2500,1,Allston
3100,2,Allston
2900,2,Allston
2350,2,Allston
2249,1,Allston
2150,1,Allston
1900,0,Allston
2150,1,Allston
4800,4,Allston
2700,1,Allston
3200,2,Allston
2550,1,Allston
2750,2,Allston
2200,1,Allston
2175,1,Allston
3100,2,Allston
3200,2,Allston
2000,0,Allston
2750,2,Allston
4800,4,Allston
3200,2,Allston
2275,0,Allston
2900,1,Allston
4500,3,Allston
4800,4,Allston
3000,3,Allston
1700,0,Allston
1875,1,Allston
3050,2,Allston
3000,3,Allston
4500,3,Allston
2200,0,Allston
2850,2,Allston
4500,3,Allston
5100,4,Allston
2950,2,Allston
4500,3,Allston
4500,3,Allston
3050,2,Allston
3050,2,Allston
3050,2,Allston
4500,3,Allston
3050,2,Allston
4500,3,Allston
3800,3,Allston
2300,0,Allston
3800,3,Allston
3800,3,Allston
2300,0,Allston
2300,0,Allston
2350,0,Allston
3100,2,Allston
2950,2,Allston
3050,2,Allston
3050,2,Allston
3050,2,Allston
3100,2,Allston
2950,2,Allston
2350,0,Allston
3050,2,Allston
2350,0,Allston
3150,2,Allston
2950,2,Allston
3100,2,Allston
5180,4,Allston
3100,2,Allston
4800,4,Allston
1975,0,Allston
1995,0,Allston
2650,2,Allston
3800,3,Allston
1875,1,Allston
1995,1,Allston
2250,1,Allston
3750,3,Allston
3100,2,Allston
1925,0,Allston
4200,4,Allston
2650,2,Allston
2650,2,Allston
2650,2,Allston
2275,1,Allston
3100,2,Allston
2495,2,Allston
2025,0,Allston
2025,0,Allston
3000,1,Allston
1850,0,Allston
2750,1,Allston
2850,2,Allston
1950,0,Allston
1995,0,Allston
2295,1,Allston
2895,2,Allston
2550,2,Allston
2000,1,Allston
4900,3,Allston
4600,4,Allston
4600,4,Allston
3500,4,Allston
2850,2,Allston
3500,3,Allston
3500,3,Allston
3500,3,Allston
3500,3,Allston
3500,3,Allston
3500,3,Allston
3500,3,Allston
3500,3,Allston
3500,3,Allston
3500,3,Allston
2700,2,Allston
2850,2,Allston
3493,1,Allston
3975,3,Allston
3100,3,Allston
3650,3,Allston
4600,3,Allston
4266,1,Allston
6000,4,Allston
4600,4,Allston
2500,3,Allston
4400,4,Allston
2900,3,Allston
2600,2,Allston
5300,5,Allston
6500,5,Allston
5750,3,Allston
5300,5,Allston
5300,5,Allston
2400,1,Allston
2400,1,Allston
2100,1,Allston
5495,3,Allston
5495,3,Allston
3900,6,Allston
2100,1,Allston
3600,3,Allston
3600,3,Allston
3800,4,Allston
3700,4,Allston
3700,4,Allston
3700,4,Allston
3900,6,Allston
3890,1,Allston
2295,1,Allston
3200,2,Allston
3600,3,Allston
3200,2,Allston
3300,3,Allston
3200,2,Allston
3300,2,Allston
3300,3,Allston
2595,1,Allston
3650,3,Allston
4005,1,Allston
3125,0,Allston
4386,1,Allston
3890,1,Allston
3250,0,Allston
4190,2,Allston
4165,1,Allston
3772,1,Allston
3250,0,Allston
2595,2,Allston
3695,3,Allston
3100,3,Allston
3200,3,Allston
5600,3,Allston
5000,5,Allston
2550,2,Allston
18000,3,Allston
4200,4,Allston
4200,4,Allston
4200,4,Allston
5300,4,Allston
5000,5,Allston
4250,4,Allston
4600,4,Allston
4600,4,Allston
4000,4,Allston
1900,1,Allston
5450,3,Allston
6000,4,Allston
1900,0,Allston
4700,4,Allston
5200,4,Allston
4700,4,Allston
5200,4,Allston
5200,4,Allston
5300,4,Allston
5250,5,Allston
4800,4,Allston
5250,5,Allston
5250,5,Allston
1850,0,Allston
3700,3,Allston
